Date,Value
2003-03-31,610933.0
2003-04-30,594912.0
2003-05-31,599655.0
2003-06-30,593798.0
2003-07-31,622911.0
2003-08-31,638153.0
2003-09-30,597976.0
2003-10-31,625647.0
2003-11-30,596180.0
2003-12-31,641053.0
2004-01-31,634855.0
2004-02-29,605301.0
2004-03-31,634033.0
2004-04-30,616345.0
2004-05-31,629710.0
2004-06-30,623395.0
2004-07-31,647293.0
2004-08-31,651864.0
2004-09-30,615858.0
2004-10-31,646687.0
2004-11-30,624161.0
2004-12-31,658099.0
2005-01-31,641524.0
2005-02-28,583252.0
2005-03-31,651274.0
2005-04-30,604101.0
2005-05-31,638792.0
2005-06-30,635951.0
2005-07-31,649104.0
2005-08-31,671648.0
2005-09-30,604247.0
2005-10-31,627838.0
2005-11-30,618701.0
2005-12-31,666357.0
2006-01-31,633525.0
2006-02-28,576155.0
2006-03-31,638859.0
2006-04-30,606038.0
2006-05-31,634167.0
2006-06-30,629452.0
2006-07-31,642948.0
2006-08-31,664448.0
2006-09-30,616765.0
2006-10-31,643837.0
2006-11-30,620061.0
2006-12-31,644652.0
2007-01-31,637580.0
2007-02-28,596651.0
2007-03-31,636610.0
2007-04-30,616079.0
2007-05-31,639235.0
2007-06-30,621692.0
2007-07-31,643155.0
2007-08-31,651790.0
2007-09-30,612438.0
2007-10-31,634769.0
2007-11-30,616040.0
2007-12-31,642299.0
2008-01-31,627656.0
2008-02-29,580836.0
2008-03-31,614758.0
2008-04-30,594449.0
2008-05-31,613723.0
2008-06-30,590342.0
2008-07-31,606254.0
2008-08-31,597441.0
2008-09-30,535165.0
2008-10-31,610647.0
2008-11-30,571573.0
2008-12-31,593409.0
2009-01-31,590234.0
2009-02-28,527011.0
2009-03-31,580286.0
2009-04-30,560172.0
2009-05-31,564542.0
2009-06-30,564829.0
2009-07-31,577412.0
2009-08-31,587432.0
2009-09-30,557833.0
2009-10-31,582888.0
2009-11-30,562590.0
2009-12-31,596333.0
2010-01-31,578202.0
2010-02-28,527789.0
2010-03-31,592083.0
2010-04-30,571307.0
2010-05-31,584844.0
2010-06-30,586097.0
2010-07-31,598877.0
2010-08-31,609517.0
2010-09-30,583155.0
2010-10-31,588191.0
2010-11-30,569312.0
2010-12-31,611372.0
2011-01-31,586235.0
2011-02-28,526642.0
2011-03-31,596255.0
2011-04-30,557643.0
2011-05-31,571018.0
2011-06-30,575445.0
2011-07-31,579865.0
2011-08-31,599814.0
2011-09-30,565428.0
2011-10-31,582685.0
2011-11-30,570567.0
2011-12-31,580360.0
2012-01-31,567414.0
2012-02-29,540658.0
2012-03-31,563078.0
2012-04-30,546321.0
2012-05-31,576262.0
2012-06-30,565714.0
2012-07-31,573976.0
2012-08-31,593824.0
2012-09-30,542754.0
2012-10-31,579857.0
2012-11-30,555833.0
2012-12-31,561726.0
2013-01-31,581230.0
2013-02-28,522014.0
2013-03-31,574454.0
2013-04-30,557523.0
2013-05-31,582154.0
2013-06-30,564177.0
2013-07-31,596980.0
2013-08-31,592863.0
2013-09-30,577559.0
2013-10-31,598669.0
2013-11-30,584722.0
2013-12-31,588468.0
2014-01-31,592167.0
2014-02-28,529430.0
2014-03-31,572388.0
2014-04-30,565457.0
2014-05-31,576144.0
2014-06-30,566692.0
2014-07-31,597776.0
2014-08-31,601396.0
2014-09-30,577394.0
2014-10-31,610418.0
2014-11-30,581110.0
2014-12-31,603176.0
2015-01-31,595760.0
2015-02-28,550947.0
2015-03-31,599901.0
2015-04-30,577896.0
2015-05-31,598340.0
2015-06-30,595241.0
2015-07-31,623903.0
2015-08-31,617816.0
2015-09-30,582546.0
2015-10-31,604509.0
2015-11-30,574308.0
2015-12-31,607613.0
2016-01-31,590718.0
2016-02-29,570721.0
2016-03-31,608111.0
2016-04-30,577923.0
2016-05-31,595262.0
2016-06-30,593978.0
2016-07-31,611073.0
2016-08-31,624058.0
2016-09-30,595907.0
2016-10-31,608275.0
