Date,Value
1988-12-31,554.0
1989-12-31,453.0
1990-12-31,532.0
1991-12-31,482.0
1992-12-31,373.0
1993-12-31,373.0
1994-12-31,335.0
1995-12-31,323.0
1996-12-31,306.0
1997-12-31,376.0
1998-12-31,264.0
1999-12-31,128.0
2000-12-31,197.0
2001-12-31,217.0
2002-12-31,137.0
2003-12-31,157.0
2004-12-31,165.0
2005-12-31,194.0
2006-12-31,274.0
2007-12-31,297.0
2008-12-31,379.0
2009-12-31,278.0
2010-12-31,591.0
2011-12-31,984.0
2012-12-31,1357.0
