Date,Value
2000-05-31,241462.0
2000-06-30,232346.0
2000-07-31,237882.0
2000-08-31,239613.0
2000-09-30,230414.0
2000-10-31,239561.0
2000-11-30,231256.0
2000-12-31,230587.0
2001-01-31,223112.0
2001-02-28,210343.0
2001-03-31,239109.0
2001-04-30,230802.0
2001-05-31,239998.0
2001-06-30,230208.0
2001-07-31,237068.0
2001-08-31,238091.0
2001-09-30,232275.0
2001-10-31,240910.0
2001-11-30,236479.0
2001-12-31,241081.0
2002-01-31,238713.0
2002-02-28,217866.0
2002-03-31,241403.0
2002-04-30,233081.0
2002-05-31,243084.0
2002-06-30,232638.0
2002-07-31,235507.0
2002-08-31,239720.0
2002-09-30,219283.0
2002-10-31,224217.0
2002-11-30,225434.0
2002-12-31,231930.0
2003-01-31,232906.0
2003-02-28,212666.0
2003-03-31,233500.0
2003-04-30,222806.0
2003-05-31,224045.0
2003-06-30,217243.0
2003-07-31,221568.0
2003-08-31,225593.0
2003-09-30,221103.0
2003-10-31,230383.0
2003-11-30,221567.0
2003-12-31,226124.0
2004-01-31,229000.0
2004-02-29,213742.0
2004-03-31,230777.0
2004-04-30,220297.0
2004-05-31,227429.0
2004-06-30,214338.0
2004-07-31,226174.0
2004-08-31,222835.0
2004-09-30,206360.0
2004-10-31,216702.0
2004-11-30,218737.0
2004-12-31,227154.0
2005-01-31,225000.0
2005-02-28,206355.0
2005-03-31,231647.0
2005-04-30,222096.0
2005-05-31,230805.0
2005-06-30,216816.0
2005-07-31,217044.0
2005-08-31,214608.0
2005-09-30,171155.0
2005-10-31,189077.0
2005-11-30,194343.0
2005-12-31,199853.0
2006-01-31,208631.0
2006-02-28,188002.0
2006-03-31,208617.0
2006-04-30,204568.0
2006-05-31,214066.0
2006-06-30,207552.0
2006-07-31,212457.0
2006-08-31,209939.0
2006-09-30,204218.0
2006-10-31,213324.0
2006-11-30,205022.0
2006-12-31,214599.0
2007-01-31,210205.0
2007-02-28,191175.0
2007-03-31,213743.0
2007-04-30,208156.0
2007-05-31,216908.0
2007-06-30,205552.0
2007-07-31,211477.0
2007-08-31,209328.0
2007-09-30,200847.0
2007-10-31,213726.0
2007-11-30,207618.0
2007-12-31,215049.0
2008-01-31,214023.0
2008-02-29,202769.0
2008-03-31,219084.0
2008-04-30,211219.0
2008-05-31,217891.0
2008-06-30,209220.0
2008-07-31,218198.0
2008-08-31,211437.0
2008-09-30,164796.0
2008-10-31,201108.0
2008-11-30,204771.0
2008-12-31,208290.0
2009-01-31,212450.0
2009-02-28,197868.0
2009-03-31,220308.0
2009-04-30,215193.0
2009-05-31,227426.0
2009-06-30,215989.0
2009-07-31,226505.0
2009-08-31,226058.0
2009-09-30,225695.0
2009-10-31,232302.0
2009-11-30,221464.0
2009-12-31,229725.0
2010-01-31,229609.0
2010-02-28,212457.0
2010-03-31,234923.0
2010-04-30,223257.0
2010-05-31,231834.0
2010-06-30,222710.0
2010-07-31,225995.0
2010-08-31,232799.0
2010-09-30,231339.0
2010-10-31,240050.0
2010-11-30,231061.0
2010-12-31,239437.0
2011-01-31,235664.0
2011-02-28,207243.0
2011-03-31,241795.0
2011-04-30,232034.0
2011-05-31,243123.0
2011-06-30,232902.0
2011-07-31,236620.0
2011-08-31,243930.0
2011-09-30,232175.0
2011-10-31,253416.0
2011-11-30,250439.0
2011-12-31,260268.0
2012-01-31,264367.0
2012-02-29,250575.0
2012-03-31,267774.0
2012-04-30,258750.0
2012-05-31,269610.0
2012-06-30,258092.0
2012-07-31,271156.0
2012-08-31,270740.0
2012-09-30,270531.0
2012-10-31,292725.0
2012-11-30,286792.0
2012-12-31,294329.0
2013-01-31,292916.0
2013-02-28,269303.0
2013-03-31,300130.0
2013-04-30,296741.0
2013-05-31,305513.0
2013-06-30,294162.0
2013-07-31,312639.0
2013-08-31,317307.0
2013-09-30,316082.0
2013-10-31,324760.0
2013-11-30,318952.0
2013-12-31,328217.0
2014-01-31,332569.0
2014-02-28,303431.0
2014-03-31,343821.0
2014-04-30,346654.0
2014-05-31,358361.0
2014-06-30,354366.0
2014-07-31,369812.0
2014-08-31,372542.0
2014-09-30,367247.0
2014-10-31,385317.0
2014-11-30,372661.0
2014-12-31,392212.0
2015-01-31,385444.0
2015-02-28,354993.0
2015-03-31,396871.0
2015-04-30,390061.0
2015-05-31,397055.0
2015-06-30,379151.0
2015-07-31,395971.0
2015-08-31,396897.0
2015-09-30,385787.0
2015-10-31,398242.0
2015-11-30,384076.0
2015-12-31,391915.0
2016-01-31,387403.0
2016-02-29,361791.0
2016-03-31,393186.0
2016-04-30,373519.0
2016-05-31,386741.0
2016-06-30,369861.0
2016-07-31,380172.0
2016-08-31,376901.0
2016-09-30,359876.0
2016-10-31,382777.0
