Date,Value
1997-02-28,563474.0
1997-03-31,563468.0
1997-04-30,563463.0
1997-05-31,563458.0
1997-06-30,563454.0
1997-07-31,563451.0
1997-08-31,563449.0
1997-09-30,563444.0
1997-10-31,563439.0
1997-11-30,563430.0
1997-12-31,563429.0
1998-01-31,563430.0
1998-02-28,563426.0
1998-03-31,563426.0
1998-04-30,563426.0
1998-05-31,563428.0
1998-06-30,563429.0
1998-07-31,563426.0
1998-08-31,563426.0
1998-09-30,563426.0
1998-10-31,564015.0
1998-11-30,568524.0
1998-12-31,571405.0
1999-01-31,571951.0
1999-02-28,571950.0
1999-03-31,571950.0
1999-04-30,572451.0
1999-05-31,573595.0
1999-06-30,574798.0
1999-07-31,575701.0
1999-08-31,574875.0
1999-09-30,575472.0
1999-10-31,572270.0
1999-11-30,569115.0
1999-12-31,567241.0
2000-01-31,568498.0
2000-02-29,569370.0
2000-03-31,569413.0
2000-04-30,569413.0
2000-05-31,569413.0
2000-06-30,568893.0
2000-07-31,570351.0
2000-08-31,571365.0
2000-09-30,570346.0
2000-10-31,564497.0
2000-11-30,547506.0
2000-12-31,540678.0
2001-01-31,541675.0
2001-02-28,541677.0
2001-03-31,542290.0
2001-04-30,542350.0
2001-05-31,543270.0
2001-06-30,543270.0
2001-07-31,543734.0
2001-08-31,543734.0
2001-09-30,544760.0
2001-10-31,545209.0
2001-11-30,547325.0
2001-12-31,550241.0
2002-01-31,554597.0
2002-02-28,559951.0
2002-03-31,561486.0
2002-04-30,566742.0
2002-05-31,571257.0
2002-06-30,576451.0
2002-07-31,578514.0
2002-08-31,582261.0
2002-09-30,587226.0
2002-10-31,589622.0
2002-11-30,595899.0
2002-12-31,599091.0
2003-01-31,599247.0
2003-02-28,599247.0
2003-03-31,599247.0
2003-04-30,599585.0
2003-05-31,603116.0
2003-06-30,608541.0
2003-07-31,612407.0
2003-08-31,618300.0
2003-09-30,624363.0
2003-10-31,630871.0
2003-11-30,633599.0
2003-12-31,638388.0
2004-01-31,641156.0
2004-02-29,646863.0
2004-03-31,652139.0
2004-04-30,658212.0
2004-05-31,661339.0
2004-06-30,662378.0
2004-07-31,665666.0
2004-08-31,669001.0
2004-09-30,670270.0
2004-10-31,670322.0
2004-11-30,672764.0
2004-12-31,675600.0
2005-01-31,679670.0
2005-02-28,682013.0
2005-03-31,688150.0
2005-04-30,691880.0
2005-05-31,693938.0
2005-06-30,696398.0
2005-07-31,698811.0
2005-08-31,700726.0
2005-09-30,693659.0
2005-10-31,685238.0
2005-11-30,685630.0
2005-12-31,684544.0
2006-01-31,683458.0
2006-02-28,684769.0
2006-03-31,686054.0
2006-04-30,687887.0
2006-05-31,688600.0
2006-06-30,687847.0
2006-07-31,687845.0
2006-08-31,687840.0
2006-09-30,687837.0
2006-10-31,688605.0
2006-11-30,688605.0
2006-12-31,688605.0
2007-01-31,688605.0
2007-02-28,688604.0
2007-03-31,688602.0
2007-04-30,689392.0
2007-05-31,690270.0
2007-06-30,690270.0
2007-07-31,690270.0
2007-08-31,690437.0
2007-09-30,692803.0
2007-10-31,694129.0
2007-11-30,695503.0
2007-12-31,696941.0
2008-01-31,698349.0
2008-02-29,698822.0
2008-03-31,700372.0
2008-04-30,701468.0
2008-05-31,704253.0
2008-06-30,705955.0
2008-07-31,707215.0
2008-08-31,707212.0
2008-09-30,702435.0
2008-10-31,701831.0
2008-11-30,701828.0
2008-12-31,701823.0
2009-01-31,703786.0
2009-02-28,705541.0
2009-03-31,712800.0
2009-04-30,718786.0
2009-05-31,721698.0
2009-06-30,724098.0
2009-07-31,724094.0
2009-08-31,724092.0
2009-09-30,725086.0
2009-10-31,725081.0
2009-11-30,726129.0
2009-12-31,726616.0
2010-01-31,726612.0
2010-02-28,726608.0
2010-03-31,726604.0
2010-04-30,726599.0
2010-05-31,726594.0
2010-06-30,726591.0
2010-07-31,726586.0
2010-08-31,726581.0
2010-09-30,726513.0
2010-10-31,726550.0
2010-11-30,726547.0
2010-12-31,726545.0
2011-01-31,726543.0
2011-02-28,726542.0
2011-03-31,726542.0
2011-04-30,726542.0
2011-05-31,726542.0
2011-06-30,726531.0
2011-07-31,718215.0
2011-08-31,696456.0
2011-09-30,695951.0
2011-10-31,695951.0
2011-11-30,695951.0
2011-12-31,695951.0
2012-01-31,695951.0
2012-02-29,695951.0
2012-03-31,695951.0
2012-04-30,695951.0
2012-05-31,695951.0
