Date,Value
1996-03-15,8705.0
1996-03-22,8612.0
1996-03-29,9445.0
1996-04-05,9141.0
1996-04-12,9691.0
1996-04-19,8869.0
1996-04-26,9568.0
1996-05-03,8776.0
1996-05-10,10824.0
1996-05-17,9171.0
1996-05-24,8779.0
1996-05-31,9805.0
1996-06-07,9343.0
1996-06-14,10202.0
1996-06-21,9648.0
1996-06-28,9968.0
1996-07-05,9313.0
1996-07-12,9380.0
1996-07-19,9411.0
1996-07-26,9289.0
1996-08-02,10306.0
1996-08-09,9349.0
1996-08-16,10415.0
1996-08-23,9933.0
1996-08-30,9275.0
1996-09-06,9262.0
1996-09-13,8960.0
1996-09-20,9280.0
1996-09-27,8191.0
1996-10-04,9960.0
1996-10-11,9284.0
1996-10-18,10564.0
1996-10-25,10292.0
1996-11-01,9112.0
1996-11-08,10221.0
1996-11-15,8635.0
1996-11-22,8652.0
1996-11-29,7798.0
1996-12-06,10349.0
1996-12-13,9710.0
1996-12-20,8536.0
1996-12-27,9762.0
1997-01-03,7944.0
1997-01-10,9567.0
1997-01-17,9316.0
1997-01-24,10510.0
1997-01-31,8665.0
1997-02-07,10278.0
1997-02-14,9121.0
1997-02-21,8911.0
1997-02-28,9585.0
1997-03-07,9816.0
1997-03-14,9717.0
1997-03-21,9136.0
1997-03-28,9467.0
1997-04-04,10227.0
1997-04-11,10054.0
1997-04-18,10461.0
1997-04-25,9853.0
1997-05-02,9927.0
1997-05-09,9711.0
1997-05-16,9697.0
1997-05-23,10444.0
1997-05-30,10258.0
1997-06-06,10811.0
1997-06-13,11451.0
1997-06-20,9134.0
1997-06-27,9822.0
1997-07-04,10952.0
1997-07-11,9013.0
1997-07-18,10493.0
1997-07-25,10006.0
1997-08-01,9672.0
1997-08-08,10132.0
1997-08-15,10686.0
1997-08-22,10205.0
1997-08-29,9745.0
1997-09-05,9189.0
1997-09-12,11035.0
1997-09-19,10322.0
1997-09-26,10782.0
1997-10-03,11416.0
1997-10-10,9989.0
1997-10-17,9704.0
1997-10-24,9277.0
1997-10-31,9937.0
1997-11-07,9051.0
1997-11-14,10927.0
1997-11-21,9170.0
1997-11-28,9815.0
1997-12-05,10024.0
1997-12-12,8430.0
1997-12-19,9916.0
1997-12-26,8705.0
1998-01-02,8749.0
1998-01-09,10210.0
1998-01-16,10666.0
1998-01-23,9860.0
1998-01-30,9407.0
1998-02-06,9964.0
1998-02-13,9884.0
1998-02-20,8567.0
1998-02-27,8506.0
1998-03-06,9703.0
1998-03-13,9670.0
1998-03-20,9768.0
1998-03-27,10893.0
1998-04-03,10238.0
1998-04-10,10093.0
1998-04-17,12217.0
1998-04-24,9642.0
1998-05-01,10046.0
1998-05-08,10641.0
1998-05-15,10537.0
1998-05-22,9645.0
1998-05-29,10670.0
1998-06-05,12066.0
1998-06-12,10746.0
1998-06-19,10012.0
1998-06-26,12063.0
1998-07-03,9508.0
1998-07-10,10781.0
1998-07-17,11111.0
1998-07-24,10844.0
1998-07-31,11094.0
1998-08-07,10690.0
1998-08-14,12191.0
1998-08-21,10664.0
1998-08-28,11234.0
1998-09-04,10054.0
1998-09-11,10455.0
1998-09-18,9405.0
1998-09-25,10900.0
1998-10-02,10169.0
1998-10-09,10704.0
1998-10-16,9944.0
1998-10-23,9982.0
1998-10-30,10363.0
1998-11-06,10455.0
1998-11-13,9818.0
1998-11-20,11034.0
1998-11-27,9668.0
1998-12-04,10889.0
1998-12-11,11051.0
1998-12-18,10939.0
1998-12-25,10699.0
1999-01-01,9434.0
1999-01-08,9825.0
1999-01-15,10763.0
1999-01-22,10287.0
1999-01-29,10189.0
1999-02-05,10388.0
1999-02-12,10479.0
1999-02-19,10449.0
1999-02-26,10901.0
1999-03-05,10652.0
1999-03-12,10680.0
1999-03-19,9367.0
1999-03-26,10900.0
1999-04-02,10450.0
1999-04-09,10560.0
1999-04-16,10787.0
1999-04-23,10593.0
1999-04-30,10131.0
1999-05-07,10744.0
1999-05-14,10921.0
1999-05-21,10591.0
1999-05-28,11414.0
1999-06-04,9927.0
1999-06-11,10412.0
1999-06-18,11280.0
1999-06-25,10341.0
1999-07-02,11219.0
1999-07-09,10075.0
1999-07-16,10919.0
1999-07-23,11547.0
1999-07-30,11364.0
1999-08-06,10396.0
1999-08-13,10432.0
1999-08-20,10838.0
1999-08-27,11219.0
1999-09-03,10162.0
1999-09-10,10000.0
1999-09-17,10819.0
1999-09-24,10514.0
1999-10-01,10860.0
1999-10-08,9925.0
1999-10-15,11081.0
1999-10-22,10008.0
1999-10-29,10742.0
1999-11-05,9913.0
1999-11-12,10297.0
1999-11-19,9777.0
1999-11-26,9412.0
1999-12-03,10303.0
1999-12-10,9196.0
1999-12-17,9696.0
1999-12-24,10081.0
1999-12-31,10030.0
2000-01-07,10306.0
2000-01-14,9229.0
2000-01-21,10558.0
2000-01-28,9457.0
2000-02-04,10279.0
2000-02-11,10242.0
2000-02-18,10711.0
2000-02-25,10220.0
